employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Commercial Savvy & Impact,Curiosity & Experimentation,Forward Thinking & Clarity,Growth Drive & Resilience,Insight & Decision Sharpness,"Lead, Inspire & Empower",Quality Delivery Discipline,Social Empathy & Awareness,Synergy & Team Orientation,Value Creation for Users,papi_score,rank,is_top
EMP101599,5.0,2025,Fitri Aji Permadi,931175,2,4,1,3,2,3,3,1,1,64,67,44,CS,Conscientious-Steadiness,ESFJ,120.0,24.0,2,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,4.315789473684211,7.5,1
EMP101600,4.0,2025,Ari Qolbi Simanjuntak,512553,3,2,6,2,2,1,3,4,5,54,81,80,SC,Steadiness-Conscientious,ISFJ,106.0,20.0,6,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.277777777777778,7.5,0
EMP101601,4.0,2025,Ayunda Pratama,379000,1,3,2,2,2,1,3,1,1,33,39,45,CI,Conscientious-Influencer,ENFJ,86.0,33.0,10,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.9375,7.5,0
EMP101602,,2025,Zaki Erlangga Hartanto,228317,2,2,4,5,4,3,1,4,2,43,66,57,,Steadiness-Conscientious,ENFP,83.0,38.0,6,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,2.0,1.0,5.421052631578948,7.5,0
EMP101603,5.0,2025,Andi Jatmiko Hidayat,663627,3,1,3,5,1,2,3,3,5,61,61,63,SD,Steadiness-Dominant,ENFP,88.0,22.0,6,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.533333333333333,7.5,1
EMP101604,4.0,2025,Anisa Anugrah Santoso,553651,4,2,5,3,1,2,1,1,5,43,39,64,SI,Steadiness-Influencer,INFP,117.0,37.0,7,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.222222222222222,7.5,0
EMP101605,5.0,2025,Ahmad Nabila Wijaya,284787,4,4,2,2,2,3,3,2,2,57,90,21,DS,Dominant-Steadiness,ESFJ,117.0,28.0,4,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,,4.888888888888889,7.5,1
EMP101606,2.0,2025,Nugroho Siregar,559032,1,1,3,3,3,3,1,1,6,18,88,46,CD,Conscientious-Dominant,ENFJ,127.0,22.0,9,2.0,1.0,3.0,2.0,3.0,6.0,2.0,2.0,2.0,3.0,5.2105263157894735,7.5,0
EMP101607,3.0,2025,Rama Indrawan,179895,4,1,2,1,1,2,1,2,1,74,86,92,CD,Conscientious-Dominant,ESTJ,122.0,25.0,2,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.411764705882353,7.5,0
EMP101608,3.0,2025,Budi Iqbal Pamungkas,595681,4,3,3,3,2,2,1,4,1,75,67,42,CD,Conscientious-Dominant,ISFJ,117.0,37.0,10,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.647058823529412,7.5,0
EMP101609,4.0,2025,Zahra Erlangga Siregar,819679,4,3,2,3,2,3,1,3,4,68,53,87,SD,Steadiness-Dominant,ISFJ,85.0,19.0,6,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,4.75,7.5,0
EMP101610,3.0,2025,Kartika Hasibuan,309633,2,1,6,1,3,1,3,2,3,20,34,76,,Steadiness-Conscientious,ISTJ,94.0,28.0,3,2.0,3.0,2.0,,4.0,3.0,3.0,3.0,3.0,,6.055555555555555,7.5,0
EMP101611,,2025,Arif Setiawan,518102,4,3,2,3,2,2,3,2,3,96,57,76,CI,Conscientious-Influencer,ENTJ,122.0,25.0,5,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.777777777777778,7.5,0
EMP101612,2.0,2025,Tania Situmorang,156065,2,3,6,2,2,1,3,4,3,37,83,78,DI,Dominant-Influencer,ENTJ,126.0,27.0,3,2.0,,1.0,1.0,3.0,2.0,,1.0,1.0,2.0,5.0,7.5,0
EMP101613,5.0,2025,Mahendra Saputra,606176,2,3,4,1,3,3,1,2,3,68,92,41,DS,Dominant-Steadiness,INFP,116.0,26.0,2,3.0,4.0,2.0,2.0,4.0,3.0,3.0,,2.0,3.0,4.25,7.5,1
EMP101614,3.0,2025,Rendra Rohman,655316,4,4,2,4,3,2,3,3,4,57,96,33,IS,Influencer-Steadiness,ISTP,,,7,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.7368421052631575,7.5,0
EMP101615,3.0,2025,Gita Pamungkas,258542,3,1,3,5,5,2,1,4,5,23,80,62,SD,Steadiness-Dominant,INTP,,39.0,4,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,7.5,0
EMP101616,2.0,2025,Zaki Lestari,998572,1,3,1,3,4,1,1,3,3,97,45,73,DS,Dominant-Steadiness,,101.0,25.0,7,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.470588235294118,7.5,0
EMP101617,3.0,2025,Satya Dharma Sinaga,422198,2,2,4,4,5,1,1,1,1,43,66,99,CI,Conscientious-Influencer,ISTJ,,,1,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.875,7.5,0
EMP101618,4.0,2025,Julia Wijaya Santoso,312246,3,4,5,5,5,1,1,2,5,88,54,31,IC,Influencer-Conscientious,INTP,131.0,27.0,4,,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.764705882352941,7.5,0
EMP101619,4.0,2025,Fitri Jatmiko Siregar,258276,4,2,5,3,4,3,1,4,5,4,89,89,CS,Conscientious-Steadiness,ENTP,84.0,34.0,8,5.0,4.0,,4.0,5.0,4.0,4.0,5.0,,,5.588235294117647,7.5,0
EMP101620,4.0,2025,Galih Salsabila,308297,1,3,1,2,2,2,1,1,1,61,63,64,SD,Steadiness-Dominant,ESTJ,106.0,30.0,9,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.7368421052631575,7.5,0
EMP101621,4.0,2025,Citra Lukman,269155,1,2,1,5,3,1,2,3,2,45,54,83,CI,Conscientious-Influencer,ENFP,92.0,24.0,6,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.85,7.5,0
EMP101622,3.0,2025,Joko Lestari Nugroho,285013,3,4,5,5,5,1,3,4,6,60,32,74,IC,Influencer-Conscientious,ISTJ,83.0,29.0,9,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.055555555555555,7.5,0
EMP101623,3.0,2025,Mahendra Baskara Handayani,849954,2,1,5,2,4,1,3,2,2,24,95,51,CD,Conscientious-Dominant,ISTP,99.0,26.0,9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.117647058823529,7.5,0
EMP101624,4.0,2025,Yoga Fauziah,947363,2,1,4,3,4,1,2,2,6,48,76,58,DS,Dominant-Steadiness,ENFP,124.0,31.0,8,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,7.5,0
EMP101625,3.0,2025,Rama Siregar,667897,1,3,6,5,1,3,2,4,2,28,81,89,DS,Dominant-Steadiness,INFP,139.0,35.0,4,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.5,7.5,0
EMP101626,2.0,2025,Ahmad Purnama,291123,3,1,2,1,1,3,3,1,5,55,88,88,SC,Steadiness-Conscientious,INFJ,118.0,27.0,2,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.25,7.5,0
EMP101627,4.0,2025,Zahra Ramadhan,758311,4,3,1,5,2,2,3,1,6,84,88,78,DC,Dominant-Conscientious,,,27.0,2,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.722222222222222,7.5,0
EMP101628,4.0,2025,Arif Lestari Hartanto,411457,3,2,4,2,3,1,1,2,4,74,70,97,DI,Dominant-Influencer,ENFP,82.0,28.0,7,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.277777777777778,7.5,0
EMP101629,2.0,2025,Wulan Indrawan,216296,3,4,2,3,4,3,3,4,3,37,79,69,CS,Conscientious-Steadiness,ISTJ,85.0,23.0,9,3.0,2.0,2.0,,3.0,2.0,3.0,2.0,2.0,1.0,4.611111111111111,7.5,0
EMP101630,4.0,2025,Rendra Firmansyah,509860,2,3,3,3,2,3,2,2,5,34,36,95,CD,Conscientious-Dominant,ESTP,86.0,22.0,8,,4.0,4.0,3.0,4.0,,3.0,4.0,4.0,3.0,4.368421052631579,7.5,0
EMP101631,,2025,Ari Halim Suharto,706894,3,4,5,6,1,2,3,4,5,73,76,88,SC,Steadiness-Conscientious,ENFJ,123.0,27.0,1,3.0,4.0,6.0,2.0,4.0,3.0,3.0,,2.0,4.0,5.7894736842105265,7.5,0
EMP101632,5.0,2025,Putri Ginting,167042,4,3,6,3,1,2,3,3,5,74,45,83,IC,Influencer-Conscientious,ISFJ,113.0,22.0,2,4.0,5.0,5.0,,4.0,,5.0,5.0,5.0,5.0,4.65,7.5,1
EMP101633,4.0,2025,Intan Saputra Rohman,834435,3,1,4,1,1,3,3,3,6,27,62,67,CS,Conscientious-Steadiness,INTJ,95.0,33.0,7,,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,6.473684210526316,7.5,0
EMP101634,3.0,2025,Maya Hartanto,641047,2,2,1,4,4,2,2,3,3,53,45,54,CD,Conscientious-Dominant,ENTJ,,,4,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,5.578947368421052,7.5,0
EMP101635,3.0,2025,Rama Erlangga Ginting,736277,2,4,5,1,2,3,1,1,4,64,60,82,SC,Steadiness-Conscientious,INFP,80.0,25.0,7,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,5.25,7.5,0
EMP101636,1.0,2025,Rizka Aji Putra,176843,2,1,2,3,1,2,1,2,2,32,81,91,,Steadiness-Conscientious,ENTJ,81.0,19.0,7,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,4.722222222222222,7.5,0
EMP101637,3.0,2025,Joko Maulana,205763,1,1,3,4,4,2,1,1,1,54,30,75,SI,Steadiness-Influencer,ISTP,,,1,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.611111111111111,7.5,0
EMP101638,1.0,2025,Prasetyo Rachman Halim,525156,3,2,5,1,4,3,3,4,4,48,39,64,SI,Steadiness-Influencer,ESFP,82.0,21.0,5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.277777777777778,7.5,0
EMP101639,,2025,Rani Dharma Sinaga,559850,1,1,4,5,5,1,3,1,6,65,96,76,,Influencer-Steadiness,ESTP,119.0,21.0,4,3.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,5.421052631578948,7.5,0
EMP101640,3.0,2025,Rendra Zulfikar,175414,1,1,5,6,1,1,2,4,3,54,71,88,IC,Influencer-Conscientious,INTP,126.0,29.0,8,3.0,2.0,3.0,,3.0,3.0,,2.0,3.0,2.0,5.65,7.5,0
EMP101641,3.0,2025,Wahyu Herlambang,675979,4,2,6,4,3,2,1,3,6,46,59,32,CD,Conscientious-Dominant,INTP,,,8,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,5.315789473684211,7.5,0
EMP101642,4.0,2025,Rani Iqbal Tamba,966159,3,2,4,3,5,2,1,1,6,28,47,81,SD,Steadiness-Dominant,,86.0,32.0,1,4.0,4.0,3.0,5.0,,5.0,4.0,5.0,3.0,5.0,5.5,7.5,0
EMP101643,4.0,2025,Nurlita Santoso,255062,3,4,6,4,3,3,1,2,1,42,34,91,DI,Dominant-Influencer,ISFJ,,,9,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.277777777777778,7.5,0
EMP101644,3.0,2025,Hadi Purnama,349173,1,3,2,6,1,1,3,2,6,33,73,31,CS,Conscientious-Steadiness,INFJ,107.0,25.0,1,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.578947368421052,7.5,0
EMP101645,4.0,2025,Bella Tri Wibowo,436416,1,1,3,2,3,2,3,1,5,57,63,51,CS,Conscientious-Steadiness,ESTJ,90.0,13.0,8,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.631578947368421,7.5,0
EMP101646,2.0,2025,Rizki Utama Permadi,608602,1,1,6,6,2,3,3,2,6,53,34,50,SD,Steadiness-Dominant,ISTJ,91.0,24.0,2,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,5.055555555555555,7.5,0
EMP101647,3.0,2025,Nugroho Erlangga Wijaya,133437,2,4,1,1,2,2,3,1,6,38,66,89,SI,Steadiness-Influencer,INTP,120.0,26.0,7,3.0,3.0,2.0,,,3.0,3.0,3.0,,4.0,4.1,7.5,0
EMP101648,4.0,2025,Wulan Nabila Pratama,452880,3,1,4,3,2,2,3,3,4,51,42,28,DI,Dominant-Influencer,INFJ,117.0,14.0,4,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.2105263157894735,7.5,0
EMP101649,1.0,2025,Eko Ginting,497808,4,1,2,4,2,3,3,4,4,42,85,99,,Conscientious-Dominant,INTP,,,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.3,7.5,0
EMP101650,4.0,2025,Adit Wibowo,883091,3,2,2,4,4,3,2,2,3,51,20,27,DC,Dominant-Conscientious,INFP,,,2,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,5.388888888888889,7.5,0
EMP101651,4.0,2025,Hana Siregar,468124,1,1,6,4,1,1,2,2,4,20,98,61,CD,Conscientious-Dominant,INFP,,,2,4.0,4.0,5.0,3.0,5.0,4.0,,3.0,4.0,3.0,4.666666666666667,7.5,0
EMP101652,3.0,2025,Ayu Fauziah,338921,4,1,1,1,4,1,1,1,5,31,65,33,DI,Dominant-Influencer,INFP,114.0,19.0,7,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.888888888888889,7.5,0
EMP101653,2.0,2025,Kurnia Lestari Mahendra,843460,2,3,2,4,5,2,2,2,4,11,43,57,DC,Dominant-Conscientious,INFP,,,8,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,5.7368421052631575,7.5,0
EMP101654,,2025,Bayu Pramudita Nugroho,253789,4,2,2,2,3,2,3,2,4,34,79,54,CI,Conscientious-Influencer,ISTJ,,40.0,3,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.315789473684211,7.5,0
EMP101655,,2025,Dimas Zulfikar,555153,2,2,5,6,4,1,2,4,6,29,79,54,SI,Steadiness-Influencer,ENFP,,32.0,4,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2105263157894735,7.5,0
EMP101656,4.0,2025,Vania Erlangga Ridwan,450744,3,3,5,6,2,2,3,4,3,63,99,92,IS,Influencer-Steadiness,,106.0,24.0,1,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,5.0,5.0,6.315789473684211,7.5,0
EMP101657,2.0,2025,Teguh Syahputra,186165,3,1,6,3,5,2,2,1,5,7,93,62,DC,Dominant-Conscientious,,124.0,20.0,3,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,3.0,2.0,5.75,7.5,0
EMP101658,1.0,2025,Yoga Halim Wijaya,725845,1,1,6,4,3,1,3,2,6,91,95,70,CS,Conscientious-Steadiness,INFJ,,,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.684210526315789,7.5,0
EMP101659,3.0,2025,Iman Putra,970342,4,3,6,2,3,2,2,2,6,84,57,74,IC,Influencer-Conscientious,ISTP,82.0,17.0,1,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,4.352941176470588,7.5,0
EMP101660,2.0,2025,Rizka Yulianto,386516,4,3,4,5,2,2,2,2,1,64,76,45,DC,Dominant-Conscientious,INTJ,129.0,27.0,3,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.052631578947368,7.5,0
EMP101661,4.0,2025,Adit Yulianto,423677,3,1,3,5,2,1,3,2,2,20,21,58,IS,Influencer-Steadiness,ISTJ,80.0,26.0,7,,4.0,3.0,,5.0,4.0,,5.0,4.0,4.0,4.647058823529412,7.5,0
EMP101662,2.0,2025,Oktavia Rachman Wibowo,736082,4,4,6,3,3,1,1,2,3,49,58,28,CI,Conscientious-Influencer,ESTJ,124.0,19.0,9,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,7.5,0
EMP101663,3.0,2025,Ahmad Lukman,670441,3,1,6,4,3,2,2,2,4,44,87,86,DS,Dominant-Steadiness,ENTJ,,,8,,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.833333333333333,7.5,0
EMP101664,3.0,2025,Oka Dharma Pamungkas,562466,4,1,6,1,2,2,2,2,2,54,54,25,CD,Conscientious-Dominant,INFJ,91.0,32.0,1,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.833333333333333,7.5,0
EMP101665,4.0,2025,Satya Salsabila,757488,2,4,4,1,1,1,1,1,2,48,27,30,DI,Dominant-Influencer,INFP,96.0,23.0,6,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.7368421052631575,7.5,0
EMP101666,2.0,2025,Zahra Ganesha Hidayat,364099,3,2,4,6,1,3,2,4,3,63,63,58,,Dominant-Conscientious,INTJ,128.0,25.0,3,3.0,2.0,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,5.166666666666667,7.5,0
EMP101667,2.0,2025,Dinda Qolbi Siregar,534505,1,4,1,4,5,2,2,1,3,5,26,50,IS,Influencer-Steadiness,,,,3,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,3.0,3.0,4.4,7.5,0
EMP101668,2.0,2025,Hana Situmorang,131765,2,4,5,1,3,1,2,2,5,62,92,92,CS,Conscientious-Steadiness,ENFP,117.0,24.0,10,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.95,7.5,0
EMP101669,3.0,2025,Dimas Rahmawati,249672,2,4,2,3,5,3,2,4,5,41,84,31,SI,Steadiness-Influencer,ISFP,130.0,24.0,10,3.0,4.0,,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.9411764705882355,7.5,0
EMP101670,3.0,2025,Mahendra Erlangga Lukman,474788,1,3,3,1,3,2,2,4,1,48,40,64,SC,Steadiness-Conscientious,ISFJ,92.0,19.0,8,3.0,,3.0,2.0,4.0,,3.0,3.0,4.0,3.0,4.315789473684211,7.5,0
EMP101671,2.0,2025,Fitri Ramadhan,984758,4,1,1,2,3,3,2,3,6,47,93,46,DI,Dominant-Influencer,ESFJ,126.0,17.0,2,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.5,7.5,0
EMP101672,3.0,2025,Iman Hasibuan,160202,2,2,2,5,2,1,3,2,2,52,97,64,SI,Steadiness-Influencer,,90.0,37.0,6,4.0,2.0,2.0,3.0,3.0,3.0,2.0,,3.0,3.0,5.3125,7.5,0
EMP101673,1.0,2025,Bayu Salsabila,822625,3,2,1,3,2,3,1,2,1,41,30,70,IC,Influencer-Conscientious,ESTP,118.0,21.0,3,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,4.7894736842105265,7.5,0
EMP101674,3.0,2025,Ahmad Lestari,850463,3,2,5,4,4,1,1,1,5,78,39,20,SD,Steadiness-Dominant,ISTJ,,,6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.764705882352941,7.5,0
EMP101675,5.0,2025,Mahendra Indrawan,631789,1,4,4,1,1,3,2,3,2,43,35,38,DC,Dominant-Conscientious,ENTP,,27.0,9,,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,5.0,5.368421052631579,7.5,1
EMP101676,4.0,2025,Andi Pamungkas,459925,3,1,6,5,5,1,1,2,3,20,99,48,DC,Dominant-Conscientious,ENTJ,125.0,23.0,10,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.055555555555555,7.5,0
EMP101677,3.0,2025,Sari Baskara Lestari,502497,4,3,1,4,3,2,1,4,6,89,71,21,DI,Dominant-Influencer,ESFJ,,,10,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,5.842105263157895,7.5,0
EMP101678,3.0,2025,Arif Indrawan,106582,2,3,3,5,3,1,2,2,3,26,89,45,CI,Conscientious-Influencer,ENFP,125.0,30.0,7,4.0,4.0,3.0,2.0,3.0,2.0,,3.0,3.0,3.0,4.777777777777778,7.5,0
EMP101679,3.0,2025,Dinda Rohman,336327,1,1,3,4,2,2,2,2,3,52,80,80,DS,Dominant-Steadiness,,,,6,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.444444444444445,7.5,0
EMP101680,3.0,2025,Zaki Santoso,183740,1,3,2,4,1,2,1,2,5,26,32,31,DC,Dominant-Conscientious,,,,9,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.588235294117647,7.5,0
EMP101681,4.0,2025,Oktavia Fadillah Firmansyah,229543,1,4,3,5,2,1,1,4,6,49,85,79,,Steadiness-Influencer,ENFJ,115.0,24.0,1,4.0,4.0,3.0,4.0,99.0,5.0,3.0,4.0,4.0,4.0,4.7368421052631575,7.5,0
EMP101682,3.0,2025,Ayu Adi Putra,303727,4,2,4,3,1,2,2,3,3,72,58,21,CI,Conscientious-Influencer,INFJ,98.0,29.0,9,3.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,4.0,5.888888888888889,7.5,0
EMP101683,4.0,2025,Ahmad Firmansyah,418747,3,1,3,1,1,2,3,1,5,27,97,29,CS,Conscientious-Steadiness,INTP,82.0,22.0,1,4.0,4.0,,4.0,3.0,4.0,99.0,5.0,3.0,4.0,5.1875,7.5,0
EMP101684,5.0,2025,Bella Utama Ramadhan,632379,3,1,1,1,3,3,2,4,2,98,63,86,IC,Influencer-Conscientious,ENTP,90.0,27.0,1,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.631578947368421,7.5,1
EMP101685,3.0,2025,Zahra Saputra,433954,4,2,3,4,5,2,3,2,2,71,56,61,,Dominant-Conscientious,ESFP,,,2,4.0,3.0,3.0,2.0,3.0,,4.0,3.0,3.0,4.0,4.947368421052632,7.5,0
EMP101686,5.0,2025,Prasetyo Suharto,396418,3,3,1,2,3,1,3,4,2,56,92,23,SI,Steadiness-Influencer,ENFP,132.0,38.0,1,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.052631578947368,7.5,1
EMP101687,3.0,2025,Rizka Wijaya Gunawan,547515,2,1,5,4,5,2,2,3,6,68,65,77,SI,Steadiness-Influencer,ENTP,,,4,2.0,2.0,3.0,,4.0,3.0,2.0,3.0,,3.0,4.2631578947368425,7.5,0
EMP101688,1.0,2025,Intan Santoso,376264,4,1,1,5,5,3,3,3,4,67,69,75,SC,Steadiness-Conscientious,INFP,121.0,19.0,5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.842105263157895,7.5,0
EMP101689,3.0,2025,Rendra Yudhistira Suharto,745487,1,2,6,3,4,2,2,2,3,79,46,42,SC,Steadiness-Conscientious,INTP,93.0,27.0,7,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.2,7.5,0
EMP101690,3.0,2025,Utami Gunawan,742585,4,2,4,3,2,1,1,1,2,27,42,41,SD,Steadiness-Dominant,ENTP,95.0,24.0,8,,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.45,7.5,0
EMP101691,3.0,2025,Nabila Siregar,707188,2,3,2,4,3,3,3,3,4,55,70,69,SI,Steadiness-Influencer,ISTJ,,,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.875,7.5,0
EMP101692,3.0,2025,Cahyo Aji Sinaga,647566,1,3,5,1,1,1,1,4,6,35,58,53,SI,Steadiness-Influencer,INFP,92.0,32.0,4,3.0,4.0,3.0,3.0,,2.0,3.0,3.0,3.0,2.0,4.684210526315789,7.5,0
EMP101693,4.0,2025,Hadi Kurniawan,142680,1,4,1,5,4,1,2,4,5,59,68,87,IC,Influencer-Conscientious,ENTP,140.0,33.0,5,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.777777777777778,7.5,0
EMP101694,3.0,2025,Intan Kusuma Wijaya,788180,3,3,6,3,4,3,2,1,5,41,35,79,ID,Influencer-Dominant,INTP,104.0,25.0,9,,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,5.611111111111111,7.5,0
EMP101695,1.0,2025,Rama Nabila Ridwan,860664,3,3,3,2,4,2,2,3,1,65,26,49,CS,Conscientious-Steadiness,ESFP,95.0,25.0,5,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,5.5,7.5,0
EMP101696,3.0,2025,Budi Lestari,804911,3,2,3,3,5,3,2,2,3,43,71,55,SC,Steadiness-Conscientious,ENFP,110.0,22.0,10,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.1,7.5,0
EMP101697,2.0,2025,Nadia Pamungkas,484105,3,4,2,1,2,3,3,2,6,52,67,28,CD,Conscientious-Dominant,ENTP,97.0,38.0,7,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.9473684210526314,7.5,0
EMP101698,1.0,2025,Adit Yudhistira Pratama,586471,2,4,4,1,1,3,2,1,6,56,65,90,SI,Steadiness-Influencer,INTJ,,28.0,8,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,4.157894736842105,7.5,0
EMP101699,4.0,2025,Zaki Baskara Rahmawati,732800,2,1,4,5,2,1,2,2,4,34,95,64,SC,Steadiness-Conscientious,ENFJ,80.0,27.0,3,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.421052631578948,7.5,0
EMP101700,5.0,2025,Nabila Indrawan,139865,2,2,5,5,2,2,3,4,4,101,88,94,DC,Dominant-Conscientious,ESTP,,41.0,8,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,7.5,1
EMP101701,,2025,Mahendra Saputra Herlambang,906745,3,1,1,3,2,1,2,3,6,133,85,88,CS,Conscientious-Steadiness,ENTP,125.0,27.0,2,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.666666666666667,7.5,0
EMP101702,3.0,2025,Fitri Mahardika Gunawan,344484,3,3,1,1,1,3,3,2,5,23,74,41,CS,Conscientious-Steadiness,INFP,108.0,34.0,2,,3.0,,,3.0,4.0,3.0,3.0,3.0,,4.7894736842105265,7.5,0
EMP101703,3.0,2025,Ayunda Hasibuan,546679,3,1,4,5,1,3,3,1,2,1,21,64,SI,Steadiness-Influencer,ISTJ,112.0,22.0,7,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.117647058823529,7.5,0
EMP101704,,2025,Novi Ramadhan,814933,1,3,4,3,1,1,3,1,6,17,27,70,DS,Dominant-Steadiness,,103.0,27.0,9,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.947368421052632,7.5,0
