employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,papi_score
EMP101669,Dimas Rahmawati,249672,2,4,2,3,5,3,2,4,5,41,84,31,SI,Steadiness-Influencer,ISFP,130.0,24.0,10,4.941176470588236
EMP101670,Mahendra Erlangga Lukman,474788,1,3,3,1,3,2,2,4,1,48,40,64,SC,Steadiness-Conscientious,ISFJ,92.0,19.0,8,4.315789473684211
EMP101671,Fitri Ramadhan,984758,4,1,1,2,3,3,2,3,6,47,93,46,DI,Dominant-Influencer,ESFJ,126.0,17.0,2,4.5
EMP101672,Iman Hasibuan,160202,2,2,2,5,2,1,3,2,2,52,97,64,SI,Steadiness-Influencer,,90.0,37.0,6,5.3125
EMP101673,Bayu Salsabila,822625,3,2,1,3,2,3,1,2,1,41,30,70,IC,Influencer-Conscientious,ESTP,118.0,21.0,3,4.789473684210527
EMP101674,Ahmad Lestari,850463,3,2,5,4,4,1,1,1,5,78,39,20,SD,Steadiness-Dominant,ISTJ,,,6,4.764705882352941
EMP101675,Mahendra Indrawan,631789,1,4,4,1,1,3,2,3,2,43,35,38,DC,Dominant-Conscientious,ENTP,,27.0,9,5.368421052631579
EMP101676,Andi Pamungkas,459925,3,1,6,5,5,1,1,2,3,20,99,48,DC,Dominant-Conscientious,ENTJ,125.0,23.0,10,5.055555555555555
EMP101677,Sari Baskara Lestari,502497,4,3,1,4,3,2,1,4,6,89,71,21,DI,Dominant-Influencer,ESFJ,,,10,5.842105263157895
EMP101678,Arif Indrawan,106582,2,3,3,5,3,1,2,2,3,26,89,45,CI,Conscientious-Influencer,ENFP,125.0,30.0,7,4.777777777777778
EMP101679,Dinda Rohman,336327,1,1,3,4,2,2,2,2,3,52,80,80,DS,Dominant-Steadiness,,,,6,5.444444444444445
EMP101680,Zaki Santoso,183740,1,3,2,4,1,2,1,2,5,26,32,31,DC,Dominant-Conscientious,,,,9,5.588235294117647
EMP101681,Oktavia Fadillah Firmansyah,229543,1,4,3,5,2,1,1,4,6,49,85,79,,Steadiness-Influencer,ENFJ,115.0,24.0,1,4.7368421052631575
EMP101682,Ayu Adi Putra,303727,4,2,4,3,1,2,2,3,3,72,58,21,CI,Conscientious-Influencer,INFJ,98.0,29.0,9,5.888888888888889
EMP101683,Ahmad Firmansyah,418747,3,1,3,1,1,2,3,1,5,27,97,29,CS,Conscientious-Steadiness,INTP,82.0,22.0,1,5.1875
EMP101684,Bella Utama Ramadhan,632379,3,1,1,1,3,3,2,4,2,98,63,86,IC,Influencer-Conscientious,ENTP,90.0,27.0,1,5.631578947368421
EMP101685,Zahra Saputra,433954,4,2,3,4,5,2,3,2,2,71,56,61,,Dominant-Conscientious,ESFP,,,2,4.947368421052632
EMP101686,Prasetyo Suharto,396418,3,3,1,2,3,1,3,4,2,56,92,23,SI,Steadiness-Influencer,ENFP,132.0,38.0,1,5.052631578947368
EMP101687,Rizka Wijaya Gunawan,547515,2,1,5,4,5,2,2,3,6,68,65,77,SI,Steadiness-Influencer,ENTP,,,4,4.2631578947368425
EMP101688,Intan Santoso,376264,4,1,1,5,5,3,3,3,4,67,69,75,SC,Steadiness-Conscientious,INFP,121.0,19.0,5,4.842105263157895
EMP101689,Rendra Yudhistira Suharto,745487,1,2,6,3,4,2,2,2,3,79,46,42,SC,Steadiness-Conscientious,INTP,93.0,27.0,7,5.2
EMP101690,Utami Gunawan,742585,4,2,4,3,2,1,1,1,2,27,42,41,SD,Steadiness-Dominant,ENTP,95.0,24.0,8,4.45
EMP101691,Nabila Siregar,707188,2,3,2,4,3,3,3,3,4,55,70,69,SI,Steadiness-Influencer,ISTJ,,,9,5.875
EMP101692,Cahyo Aji Sinaga,647566,1,3,5,1,1,1,1,4,6,35,58,53,SI,Steadiness-Influencer,INFP,92.0,32.0,4,4.684210526315789
EMP101693,Hadi Kurniawan,142680,1,4,1,5,4,1,2,4,5,59,68,87,IC,Influencer-Conscientious,ENTP,140.0,33.0,5,4.777777777777778
EMP101694,Intan Kusuma Wijaya,788180,3,3,6,3,4,3,2,1,5,41,35,79,ID,Influencer-Dominant,INTP,104.0,25.0,9,5.611111111111111
EMP101695,Rama Nabila Ridwan,860664,3,3,3,2,4,2,2,3,1,65,26,49,CS,Conscientious-Steadiness,ESFP,95.0,25.0,5,5.5
EMP101696,Budi Lestari,804911,3,2,3,3,5,3,2,2,3,43,71,55,SC,Steadiness-Conscientious,ENFP,110.0,22.0,10,5.1
EMP101697,Nadia Pamungkas,484105,3,4,2,1,2,3,3,2,6,52,67,28,CD,Conscientious-Dominant,ENTP,97.0,38.0,7,3.947368421052632
EMP101698,Adit Yudhistira Pratama,586471,2,4,4,1,1,3,2,1,6,56,65,90,SI,Steadiness-Influencer,INTJ,,28.0,8,4.157894736842105
EMP101699,Zaki Baskara Rahmawati,732800,2,1,4,5,2,1,2,2,4,34,95,64,SC,Steadiness-Conscientious,ENFJ,80.0,27.0,3,4.421052631578948
EMP101700,Nabila Indrawan,139865,2,2,5,5,2,2,3,4,4,101,88,94,DC,Dominant-Conscientious,ESTP,,41.0,8,4.0
EMP101701,Mahendra Saputra Herlambang,906745,3,1,1,3,2,1,2,3,6,133,85,88,CS,Conscientious-Steadiness,ENTP,125.0,27.0,2,4.666666666666667
EMP101702,Fitri Mahardika Gunawan,344484,3,3,1,1,1,3,3,2,5,23,74,41,CS,Conscientious-Steadiness,INFP,108.0,34.0,2,4.789473684210527
EMP101703,Ayunda Hasibuan,546679,3,1,4,5,1,3,3,1,2,1,21,64,SI,Steadiness-Influencer,ISTJ,112.0,22.0,7,4.117647058823529
EMP101704,Novi Ramadhan,814933,1,3,4,3,1,1,3,1,6,17,27,70,DS,Dominant-Steadiness,,103.0,27.0,9,4.947368421052632
EMP101705,Lestari Purnama,129606,1,3,4,2,5,2,1,1,1,64,27,68,,Conscientious-Dominant,INFP,83.0,13.0,5,4.277777777777778
EMP101706,Lestari Utama Santoso,701908,4,4,5,4,3,3,2,2,3,56,70,63,DI,Dominant-Influencer,ESTP,,,6,4.111111111111111
EMP101707,Hana Maulida,926498,3,4,2,6,3,2,3,3,5,55,27,66,CI,Conscientious-Influencer,INFJ,136.0,32.0,7,4.631578947368421
EMP101708,Rani Anugrah Maulana,507472,4,2,5,1,5,1,2,1,4,6,76,97,CI,Conscientious-Influencer,INFP,106.0,32.0,8,4.526315789473684
EMP101709,Dinda Ginting,866038,3,2,2,2,4,2,3,1,3,25,78,80,SI,Steadiness-Influencer,INTJ,140.0,33.0,8,4.722222222222222
EMP101710,Arif Anggara,860491,3,1,5,2,4,3,1,4,4,128,90,75,CS,Conscientious-Steadiness,ENFJ,99.0,25.0,10,3.882352941176471
EMP101711,Lestari Saputra Gunawan,445834,1,1,3,6,2,2,2,4,6,51,94,32,IC,Influencer-Conscientious,,104.0,30.0,8,4.529411764705882
EMP101712,Luthfi Nugroho,516552,2,3,2,1,1,3,1,3,1,42,82,25,,Influencer-Dominant,INFP,138.0,25.0,6,5.45
EMP101713,Nabila Yudhistira Kusuma,171241,2,3,4,5,2,1,1,4,2,69,37,55,IS,Influencer-Steadiness,,94.0,30.0,5,5.947368421052632
EMP101714,Bella Setiawan,577380,1,4,5,6,5,3,2,2,1,52,52,97,,Influencer-Steadiness,INFP,120.0,23.0,3,4.833333333333333
EMP101715,Ayunda Rahmawati,182952,4,1,4,4,4,1,2,3,1,61,25,58,CI,Conscientious-Influencer,ENFJ,,,10,5.235294117647059
EMP101716,Kartika Handayani,223879,1,2,1,5,3,3,1,2,3,126,38,53,DS,Dominant-Steadiness,ISTJ,137.0,17.0,7,4.611111111111111
EMP101717,Fitri Zulfikar,971588,4,2,2,1,2,2,2,3,1,28,78,26,,Conscientious-Steadiness,ESFP,139.0,32.0,5,5.421052631578948
EMP101718,Intan Kurniawan,726281,3,4,4,3,1,2,2,2,1,28,39,88,CS,Conscientious-Steadiness,ENFP,91.0,25.0,2,5.222222222222222
EMP101719,Hadi Yudhistira Yulianto,592707,3,3,4,6,1,2,2,4,2,61,57,31,DC,Dominant-Conscientious,ENTJ,,32.0,3,4.684210526315789
EMP101720,Teguh Dharma Wijaya,407736,3,2,2,5,3,2,3,3,4,48,53,88,CI,Conscientious-Influencer,ESFP,117.0,16.0,10,5.15
EMP101721,Julia Halim Suharto,206412,1,1,6,3,2,1,2,1,6,35,44,29,IC,Influencer-Conscientious,ISTJ,113.0,20.0,10,5.315789473684211
EMP101722,Dian Indrawan,676282,2,1,3,3,2,1,2,4,2,46,45,23,CI,Conscientious-Influencer,ESFJ,92.0,31.0,2,5.266666666666667
EMP101723,Satya Rohman,356520,2,3,1,6,4,1,1,2,4,39,28,73,IC,Influencer-Conscientious,INTP,138.0,27.0,7,5.117647058823529
EMP101724,Dwi Tri Subekti,178443,2,4,2,5,2,3,3,1,1,2,75,51,CI,Conscientious-Influencer,ESTJ,82.0,12.0,9,4.5
EMP101725,Bayu Ganesha Ananda,664507,1,2,3,3,1,2,2,4,1,29,50,60,CS,Conscientious-Steadiness,INFJ,103.0,30.0,9,4.631578947368421
EMP101726,Dimas Anggara,201608,1,3,4,3,3,1,1,2,5,80,55,93,SD,Steadiness-Dominant,ENFJ,120.0,30.0,4,3.882352941176471
EMP101727,Rendra Kusuma Subekti,833861,1,1,4,4,4,3,1,2,2,26,77,22,IC,Influencer-Conscientious,ISFJ,,,5,3.8125
EMP101728,Hana Ganesha Pradana,189452,1,2,1,1,5,3,1,1,5,56,38,74,DI,Dominant-Influencer,ISFJ,,20.0,8,5.052631578947368
EMP101729,Oktavia Wijaya,156965,2,3,5,6,4,3,2,4,4,32,26,93,,Conscientious-Influencer,ISFP,116.0,19.0,6,4.944444444444445
EMP101730,Indra Salsabila,817484,2,4,6,3,2,1,2,4,1,38,23,29,CI,Conscientious-Influencer,ISFP,115.0,27.0,5,5.578947368421052
EMP101731,Fajar Rohman,634007,2,1,3,2,5,1,3,4,6,85,45,67,DI,Dominant-Influencer,ISFP,123.0,21.0,5,4.647058823529412
EMP101732,Oka Siregar,619282,4,2,5,5,5,2,2,3,4,47,55,46,DI,Dominant-Influencer,,89.0,20.0,8,4.947368421052632
EMP101733,Galih Yudhistira Situmorang,671861,3,4,3,4,1,2,2,1,5,23,64,77,SC,Steadiness-Conscientious,ISTJ,,,2,5.368421052631579
EMP101734,Utami Adi Setiawan,294478,1,2,5,1,5,2,2,1,6,62,48,57,SD,Steadiness-Dominant,INTJ,101.0,25.0,6,4.473684210526316
EMP101735,Citra Fadillah Saputra,697039,2,2,6,4,4,2,3,1,4,66,58,33,SC,Steadiness-Conscientious,,,,8,6.2631578947368425
EMP101736,Novi Lestari Pamungkas,462905,4,2,4,6,4,3,2,1,1,73,59,60,IC,Influencer-Conscientious,ESFJ,,29.0,10,4.611111111111111
EMP101737,Oktavia Halim Lestari,321101,3,2,1,2,4,2,2,4,2,48,53,88,IC,Influencer-Conscientious,ENFJ,88.0,24.0,4,4.555555555555555
EMP101738,Anisa Kusuma Hidayat,916519,3,3,2,2,5,2,1,3,4,61,46,90,CD,Conscientious-Dominant,ENTP,,39.0,7,5.0
EMP101739,Wulan Rahmawati,300794,1,4,1,3,4,1,2,3,1,61,80,89,IS,Influencer-Steadiness,INFJ,88.0,34.0,8,5.444444444444445
EMP101740,Hadi Setiawan,853760,3,4,5,1,3,1,2,4,6,56,65,95,CD,Conscientious-Dominant,ISTP,128.0,28.0,1,5.2631578947368425
EMP101741,Satya Indrawan,764453,2,2,4,5,5,3,2,2,4,113,91,52,SD,Steadiness-Dominant,ESTJ,,24.0,5,4.105263157894737
EMP101742,Arif Ridwan,765830,1,1,2,6,4,2,1,1,5,43,30,65,CI,Conscientious-Influencer,INTP,132.0,10.0,2,5.352941176470588
EMP101743,Iman Setiawan,539698,3,3,2,1,5,1,2,2,3,12,35,54,SC,Steadiness-Conscientious,INTP,93.0,27.0,6,5.277777777777778
EMP101744,Putri Saputra Saputra,721837,3,3,2,6,2,1,1,3,1,48,36,73,DS,Dominant-Steadiness,ENFP,115.0,25.0,4,4.0
EMP101745,Utami Pramudita Kurniawan,907564,4,4,2,3,2,3,2,4,3,66,67,29,DC,Dominant-Conscientious,ESFP,118.0,34.0,6,5.411764705882353
EMP101746,Rani Tri Kusuma,627672,2,1,2,1,5,2,2,2,6,44,71,37,IS,Influencer-Steadiness,ESTJ,118.0,27.0,6,5.3
EMP101747,Bayu Erlangga Permadi,933348,4,1,3,6,1,3,2,1,5,39,65,74,CD,Conscientious-Dominant,ISTJ,,33.0,1,5.368421052631579
EMP101748,Wulan Rohman,149449,4,1,3,1,5,1,1,4,3,58,73,70,IC,Influencer-Conscientious,ENFJ,133.0,34.0,2,4.421052631578948
EMP101749,Novi Adi Subekti,827493,1,4,4,3,5,2,1,1,2,22,65,52,SI,Steadiness-Influencer,ISTJ,85.0,18.0,4,5.7368421052631575
EMP101750,Oktavia Ridwan,163771,1,4,4,4,1,2,2,3,2,86,32,37,,Influencer-Steadiness,ENFJ,,,5,5.333333333333333
EMP101751,Ayu Salsabila,431926,4,2,4,6,2,2,2,2,1,43,38,52,,Influencer-Conscientious,ESFJ,,24.0,4,4.55
EMP101752,Julia Dharma Situmorang,439990,2,4,1,1,4,1,3,4,1,72,26,20,CI,Conscientious-Influencer,ISFP,132.0,34.0,2,6.55
EMP101753,Adi Tamba,943954,4,1,1,4,4,2,2,1,4,116,74,56,CS,Conscientious-Steadiness,INFP,,,10,4.65
EMP101754,Luthfi Mahendra,378778,1,2,5,5,1,3,3,3,2,39,50,62,SI,Steadiness-Influencer,ISFJ,114.0,31.0,9,5.470588235294118
EMP101755,Rafa Utami,754502,1,3,2,5,2,3,2,1,5,10,43,71,DI,Dominant-Influencer,ESFJ,110.0,26.0,8,3.611111111111111
EMP101756,Rendra Hasibuan,512859,3,2,2,5,3,1,1,2,4,48,83,83,CD,Conscientious-Dominant,ISTJ,132.0,17.0,6,4.6875
EMP101757,Rifqi Mahendra,500269,1,3,3,6,5,3,3,4,5,67,77,28,SC,Steadiness-Conscientious,ENTJ,89.0,20.0,3,4.941176470588236
EMP101758,Indra Kusuma,145024,1,3,2,1,2,2,2,4,5,40,79,78,CD,Conscientious-Dominant,INFJ,106.0,28.0,3,5.705882352941177
EMP101759,Gita Mahardika Permadi,389839,3,1,3,5,4,3,2,2,1,32,84,59,CS,Conscientious-Steadiness,ESTP,,23.0,6,5.611111111111111
EMP101760,Budi Putra,880327,3,2,4,2,2,3,1,3,4,40,96,48,CI,Conscientious-Influencer,ISFJ,95.0,25.0,10,5.7
EMP101761,Yoga Hidayat,695775,2,3,1,5,3,2,1,3,1,57,53,48,CD,Conscientious-Dominant,ENTP,111.0,28.0,6,5.0
EMP101762,Fajar Saputra,507860,2,3,1,1,3,2,2,3,4,35,71,73,DS,Dominant-Steadiness,INTJ,129.0,28.0,9,4.444444444444445
EMP101763,Dewi Tri Halim,178892,1,2,5,1,2,3,3,1,1,43,40,43,DS,Dominant-Steadiness,ISFP,92.0,25.0,4,4.947368421052632
EMP101764,Luthfi Jatmiko Firmansyah,838276,2,3,3,6,3,1,1,3,3,20,58,69,,Conscientious-Steadiness,ISTP,133.0,34.0,10,5.2631578947368425
EMP101765,Utami Erlangga Herlambang,264710,4,2,6,4,1,1,3,2,3,56,37,79,SD,Steadiness-Dominant,ENTP,,,6,3.888888888888889
EMP101766,Kartika Aji Pradana,465967,4,2,5,3,4,2,2,1,3,41,31,28,CS,Conscientious-Steadiness,INFP,88.0,11.0,2,5.166666666666667
EMP101767,Nadia Maulida,898578,4,4,3,5,1,1,1,3,3,36,52,34,DI,Dominant-Influencer,INFJ,98.0,21.0,6,4.277777777777778
EMP101768,Satya Yudhistira Saputra,876951,4,3,3,6,1,2,2,3,2,79,55,31,CI,Conscientious-Influencer,,87.0,24.0,10,5.388888888888889
EMP101769,Ayunda Saputra Rohman,766209,4,2,6,4,3,2,1,4,3,44,92,85,CI,Conscientious-Influencer,ESFJ,,,3,5.235294117647059
EMP101770,Zaki Qolbi Gunawan,738085,3,1,3,4,3,3,1,2,6,19,91,56,DI,Dominant-Influencer,INTP,,,4,4.578947368421052
EMP101771,Zahra Dharma Firmansyah,917919,2,1,4,1,4,1,2,3,1,37,86,73,ID,Influencer-Dominant,INTP,111.0,23.0,3,5.055555555555555
EMP101772,Tania Rachman Lestari,116115,4,2,6,4,4,2,3,2,1,75,41,22,DS,Dominant-Steadiness,ENTJ,,,8,4.5
EMP101773,Lestari Lestari Salsabila,612324,3,3,4,4,5,3,3,4,4,68,84,76,CI,Conscientious-Influencer,ENTJ,,,6,5.2
EMP101774,Arif Anugrah Putra,946556,3,3,6,4,2,2,1,3,3,36,87,45,DC,Dominant-Conscientious,ESFP,,,6,5.315789473684211
EMP101775,Dimas Ginting,186552,1,1,6,5,2,1,1,1,5,102,95,93,CI,Conscientious-Influencer,INFP,89.0,24.0,7,5.421052631578948
EMP101776,Dwi Wijaya,174940,1,2,1,1,4,2,2,3,3,86,38,83,CS,Conscientious-Steadiness,ESTP,109.0,36.0,3,5.368421052631579
EMP101777,Sari Lukman,206027,2,1,5,4,3,1,1,2,4,14,33,60,IS,Influencer-Steadiness,ENFJ,,,10,5.388888888888889
EMP101778,Dian Wijaya Setiawan,632580,1,4,4,1,5,3,3,1,2,58,42,57,DC,Dominant-Conscientious,ISFJ,96.0,23.0,9,4.789473684210527
EMP101779,Rifqi Kusuma Kusuma,165207,1,4,4,6,1,3,2,1,6,8,99,61,DS,Dominant-Steadiness,ESFP,121.0,30.0,10,4.789473684210527
EMP101780,Vania Utama Zulfikar,150888,2,1,3,1,3,3,2,3,6,87,90,96,SD,Steadiness-Dominant,ENFJ,96.0,30.0,10,4.352941176470588
EMP101781,Bella Candra Zulfikar,562501,3,2,3,6,5,3,3,2,6,62,74,53,ID,Influencer-Dominant,ISTP,127.0,17.0,6,5.1
EMP101782,Prasetyo Mahardika Herlambang,802264,4,4,5,3,5,2,2,4,6,37,32,86,CI,Conscientious-Influencer,,95.0,28.0,1,5.3
EMP101783,Nurlita Suharto,487495,1,4,4,6,5,1,2,3,4,11,63,58,SD,Steadiness-Dominant,ISTJ,132.0,37.0,3,5.529411764705882
EMP101784,Dwi Indrawan,969922,2,3,5,1,2,1,2,3,5,42,37,55,DC,Dominant-Conscientious,ESTJ,88.0,27.0,1,4.789473684210527
EMP101785,Wulan Qolbi Yulianto,722667,3,3,6,5,3,2,2,1,3,51,97,66,SC,Steadiness-Conscientious,ESTP,120.0,31.0,1,5.315789473684211
EMP101786,Citra Mahardika Halim,231236,4,2,2,5,3,1,3,1,2,48,99,70,SI,Steadiness-Influencer,ENTP,,25.0,4,5.2105263157894735
EMP101787,Zaki Subekti,691605,1,3,3,5,4,3,2,3,3,37,99,80,SD,Steadiness-Dominant,ENTJ,135.0,21.0,4,5.0
EMP101788,Valdo Qolbi Utami,973879,4,2,1,3,1,2,3,2,1,56,66,97,CD,Conscientious-Dominant,INTP,120.0,31.0,6,3.7777777777777777
EMP101789,Oktavia Siregar,822964,1,4,3,3,2,2,2,3,5,42,97,54,DI,Dominant-Influencer,ESTJ,127.0,31.0,2,5.055555555555555
EMP101790,Valdo Suharto,201995,2,3,6,4,2,3,2,4,5,46,25,61,DI,Dominant-Influencer,INTJ,,,8,5.588235294117647
EMP101791,Luthfi Salsabila,342023,3,2,5,6,1,1,3,1,6,24,47,46,DC,Dominant-Conscientious,ISFJ,97.0,25.0,9,5.25
EMP101792,Nadia Kusuma,151829,4,3,3,3,2,2,3,2,4,77,81,27,SD,Steadiness-Dominant,ENFP,140.0,29.0,9,4.421052631578948
EMP101793,Umar Nugroho,760737,1,4,2,6,3,1,2,2,2,41,76,68,IC,Influencer-Conscientious,ENFP,130.0,22.0,6,4.85
EMP101794,Nadia Tamba,599027,2,1,1,5,4,1,1,1,4,45,53,90,CS,Conscientious-Steadiness,ENFP,138.0,39.0,7,5.4
EMP101795,Ayunda Tamba,917237,3,4,2,4,2,2,3,1,1,64,27,71,SC,Steadiness-Conscientious,ISFP,,,8,4.947368421052632
EMP101796,Bayu Rahmawati,837374,3,3,4,2,5,2,1,1,2,61,50,24,CD,Conscientious-Dominant,INTJ,105.0,18.0,2,5.176470588235294
EMP101797,Rani Ananda,944887,4,3,1,5,5,1,2,3,5,52,75,88,CS,Conscientious-Steadiness,INTP,101.0,19.0,3,5.388888888888889
EMP101798,Bayu Situmorang,980490,4,4,1,2,2,2,3,1,6,69,56,74,IC,Influencer-Conscientious,ENFJ,139.0,29.0,3,5.235294117647059
EMP101799,Rani Ganesha Rohman,316762,1,2,6,4,1,1,1,1,5,116,26,93,DS,Dominant-Steadiness,ISTJ,,,7,5.833333333333333
EMP101800,Eko Fadillah Halim,625732,1,1,4,3,2,2,1,1,1,42,26,29,,Dominant-Steadiness,ISTJ,116.0,9.0,1,5.705882352941177
EMP101801,Cahyo Wibowo,425810,2,4,2,4,2,2,2,4,3,77,55,74,DS,Dominant-Steadiness,ISFP,,,4,5.5
EMP101802,Tania Wijaya Lukman,800688,4,1,4,1,1,1,1,1,1,39,100,74,CD,Conscientious-Dominant,ISTP,98.0,36.0,1,4.333333333333333
EMP101803,Bella Rachman Hidayat,553339,4,4,1,6,3,2,1,4,2,106,79,53,,Dominant-Influencer,ISFP,81.0,30.0,4,4.777777777777778
EMP101804,Nurlita Baskara Sinaga,949324,4,4,4,3,4,2,2,2,6,40,45,74,DI,Dominant-Influencer,INFJ,107.0,23.0,7,4.947368421052632
EMP101805,Evi Putra,481290,4,4,2,6,3,3,3,3,5,34,52,94,CI,Conscientious-Influencer,,122.0,17.0,10,5.157894736842105
EMP101806,Indra Iqbal Lukman,723724,3,4,4,2,4,2,3,4,1,33,55,99,IC,Influencer-Conscientious,INTJ,123.0,34.0,1,5.85
EMP101807,Satya Fauziah,287440,1,3,5,1,2,1,1,3,1,5,74,80,CI,Conscientious-Influencer,ENFJ,136.0,19.0,10,4.45
EMP101808,Dewi Rachman Simanjuntak,785659,2,4,6,2,3,1,2,3,5,64,32,44,ID,Influencer-Dominant,ISFJ,80.0,21.0,5,4.176470588235294
EMP101809,Dinda Suharto,971179,1,2,4,6,3,1,3,4,2,17,92,82,CD,Conscientious-Dominant,ENFJ,108.0,24.0,9,4.647058823529412
EMP101810,Dwi Tri Hartanto,455536,1,3,5,6,4,3,1,1,4,85,46,79,,Dominant-Conscientious,INTJ,132.0,18.0,7,5.111111111111111
EMP101811,Adit Yudhistira Putra,648105,1,2,4,5,5,1,3,2,6,8,57,84,DC,Dominant-Conscientious,INFP,,38.0,5,5.315789473684211
EMP101812,Prasetyo Sinaga,629943,1,1,3,3,1,3,1,4,6,38,22,85,CI,Conscientious-Influencer,ENFP,106.0,21.0,10,4.631578947368421
EMP101813,Julia Fauziah,152294,3,4,3,1,1,2,1,3,5,30,29,23,CS,Conscientious-Steadiness,,104.0,33.0,8,4.7
EMP101814,Rendra Wijaya Ramadhan,204301,2,4,3,1,1,3,3,1,3,7,21,23,SD,Steadiness-Dominant,ESTP,102.0,20.0,8,5.0625
EMP101815,Valdo Setiawan,187717,3,3,1,1,3,1,2,2,6,27,42,63,DI,Dominant-Influencer,,135.0,31.0,1,4.882352941176471
EMP101816,Rani Anugrah Zulfikar,550793,4,2,1,5,1,3,1,4,1,62,73,47,CD,Conscientious-Dominant,ENFP,89.0,21.0,4,6.722222222222222
EMP101817,Luthfi Pramudita Pradana,381920,1,2,2,6,4,3,2,1,1,51,21,70,DI,Dominant-Influencer,ESFJ,132.0,30.0,2,5.0
EMP101818,Oka Anugrah Kusuma,441653,2,3,2,2,2,2,1,2,5,67,44,75,CD,Conscientious-Dominant,INFP,122.0,26.0,9,5.294117647058823
EMP101819,Tania Ananda,110064,1,4,1,5,5,2,3,3,5,11,99,29,SC,Steadiness-Conscientious,ESFP,140.0,33.0,10,4.947368421052632
EMP101820,Dinda Zulfikar Rahmawati,496132,3,1,5,2,4,1,2,3,6,46,71,24,SI,Steadiness-Influencer,ISTP,113.0,31.0,5,5.0
EMP101821,Umar Halim,915156,2,2,2,3,1,1,3,2,5,59,28,66,SI,Steadiness-Influencer,ESTJ,106.0,39.0,2,6.315789473684211
EMP101822,Nadia Anugrah Lestari,216313,1,2,2,3,3,3,1,4,5,61,35,33,DI,Dominant-Influencer,ENTP,93.0,31.0,3,5.5
EMP101823,Prasetyo Jatmiko Rohman,486924,4,4,5,1,2,1,3,1,4,56,62,51,CI,Conscientious-Influencer,ENFP,86.0,36.0,8,5.0
EMP101824,Galih Zulfikar Permadi,793411,1,3,4,4,2,3,1,3,6,45,27,37,DC,Dominant-Conscientious,INFP,,,4,5.333333333333333
EMP101825,Adit Iqbal Santoso,497158,1,2,5,4,3,3,3,4,1,45,67,94,SC,Steadiness-Conscientious,ESFJ,,,4,4.666666666666667
EMP101826,Yuni Situmorang,967919,1,2,5,2,5,2,1,4,2,47,51,78,,Steadiness-Dominant,ISTP,91.0,14.0,5,5.45
EMP101827,Fajar Candra Zulfikar,351399,4,1,1,1,2,2,3,2,1,55,36,84,CD,Conscientious-Dominant,ENFP,81.0,28.0,9,5.7368421052631575
EMP101828,Eko Halim,839190,4,1,5,4,5,2,3,1,3,80,67,53,SD,Steadiness-Dominant,INFJ,,,7,5.882352941176471
EMP101829,Umar Ganesha Maulida,788522,2,2,1,3,3,3,3,1,2,51,94,36,DS,Dominant-Steadiness,ENFP,89.0,24.0,5,4.117647058823529
EMP101830,Umar Setiawan,164533,3,3,5,2,5,3,2,2,5,76,88,28,DS,Dominant-Steadiness,INTJ,80.0,17.0,2,5.055555555555555
EMP101831,Cahyo Wijaya Lukman,841435,1,1,5,2,1,1,1,4,3,100,65,50,IS,Influencer-Steadiness,ISFP,107.0,33.0,2,5.2631578947368425
EMP101832,Eko Putra,231089,3,4,1,6,4,2,2,3,1,72,38,86,CS,Conscientious-Steadiness,,123.0,25.0,10,5.823529411764706
EMP101833,Zaki Lukman,740526,2,4,2,5,2,3,2,4,6,69,91,81,DI,Dominant-Influencer,ISTJ,140.0,27.0,7,3.947368421052632
EMP101834,Fitri Subekti,507441,4,4,6,1,3,1,1,2,4,28,67,53,SC,Steadiness-Conscientious,INFP,85.0,31.0,4,5.2
EMP101835,Yoga Kusuma,281358,2,1,6,6,5,3,3,1,3,55,34,65,CI,Conscientious-Influencer,ESFP,121.0,26.0,10,4.7
EMP101836,Luthfi Ramadhan,809600,4,1,6,6,4,3,3,2,5,56,81,44,CI,Conscientious-Influencer,,106.0,39.0,4,4.6
EMP101837,Zahra Iqbal Pradana,443746,1,4,1,2,3,2,1,3,2,37,22,61,,Dominant-Influencer,INFJ,137.0,29.0,9,5.235294117647059
EMP101838,Intan Aji Simanjuntak,617712,3,1,4,4,5,3,3,3,2,55,74,98,CI,Conscientious-Influencer,ENTP,,,4,5.444444444444445
EMP101839,Rendra Mahendra,662043,2,4,3,2,4,2,2,4,2,53,20,90,CI,Conscientious-Influencer,ISTP,117.0,31.0,10,5.777777777777778
EMP101840,Rizka Erlangga Ananda,329348,4,4,5,6,4,1,1,3,3,105,71,51,SI,Steadiness-Influencer,ESTJ,123.0,24.0,10,5.5
EMP101841,Bella Lukman,479406,4,3,2,6,3,2,1,1,3,25,87,66,DC,Dominant-Conscientious,INTP,113.0,29.0,3,5.3
EMP101842,Luthfi Baskara Saputra,206415,2,2,3,4,4,2,2,3,3,6,48,61,CD,Conscientious-Dominant,ISFJ,,,4,5.0
EMP101843,Ayunda Halim,951577,3,3,2,1,5,3,1,3,3,49,59,69,SD,Steadiness-Dominant,ISFJ,97.0,33.0,1,5.176470588235294
